customer_id,customer_segment,state,region
CUST01624,Wholesale,IL,Midwest
CUST01625,Retail,TN,South
CUST01626,Retail,WA,West
CUST01627,Retail,NJ,Northeast
CUST01628,Wholesale,OH,Midwest
CUST01629,Wholesale,NJ,Northeast
CUST01630,Wholesale,PA,Northeast
CUST01631,Retail,MA,Northeast
CUST01632,Retail,MI,Midwest
CUST01633,Wholesale,NC,South
CUST01634,Wholesale,CA,West
CUST01635,Retail,NJ,Northeast
CUST01636,Wholesale,NC,South
CUST01637,Wholesale,WA,West
CUST01638,Retail,OR,West
CUST01639,Wholesale,FL,South
CUST01640,Retail,MI,Midwest
CUST01641,Retail,MA,Northeast
CUST01642,Retail,PA,Northeast
CUST01643,Wholesale,NJ,Northeast
CUST01644,Wholesale,OH,Midwest
CUST01645,Wholesale,OH,Midwest
CUST01646,Retail,NC,South
CUST01647,Wholesale,NY,Northeast
CUST01648,Wholesale,WA,West
CUST01649,Wholesale,IN,Midwest
CUST01650,Wholesale,NJ,Northeast
CUST01651,Wholesale,TN,South
CUST01652,Retail,FL,South
CUST01653,Retail,CO,West
CUST01654,Retail,NC,South
CUST01655,Retail,GA,South
CUST01656,Retail,AZ,West
CUST01657,Wholesale,OR,West
CUST01658,Retail,NY,Northeast
CUST01659,Retail,TN,South
CUST01660,Wholesale,FL,South
CUST01661,Retail,PA,Northeast
CUST01662,Retail,MA,Northeast
CUST01663,Retail,FL,South
CUST01664,Retail,FL,South
CUST01665,Retail,GA,South
CUST01666,Retail,IN,Midwest
CUST01667,Retail,IL,Midwest
CUST01668,Wholesale,AZ,West
CUST01669,Retail,IL,Midwest
CUST01670,Wholesale,AZ,West
CUST01671,Retail,NC,South
CUST01672,Retail,CO,West
CUST01673,Wholesale,CT,Northeast
CUST01674,Retail,MI,Midwest
CUST01675,Retail,IN,Midwest
CUST01676,Retail,AZ,West
CUST01677,Retail,GA,South
CUST01678,Retail,MI,Midwest
CUST01679,Retail,PA,Northeast
CUST01680,Retail,MI,Midwest
CUST01681,Retail,MI,Midwest
CUST01682,Wholesale,NJ,Northeast
CUST01683,Wholesale,GA,South
CUST01684,Enterprise,NC,South
CUST01685,Retail,FL,South
CUST01686,Wholesale,TN,South
CUST01687,Retail,NC,South
CUST01688,Retail,PA,Northeast
CUST01689,Retail,CT,Northeast
CUST01690,Wholesale,PA,Northeast
CUST01691,Retail,IN,Midwest
CUST01692,Retail,PA,Northeast
CUST01693,Retail,NC,South
CUST01694,Wholesale,NJ,Northeast
CUST01695,Wholesale,OH,Midwest
CUST01696,Wholesale,NC,South
CUST01697,Retail,WA,West
CUST01698,Retail,GA,South
CUST01699,Retail,PA,Northeast
CUST01700,Retail,GA,South
CUST01701,Retail,TX,South
CUST01702,Wholesale,PA,Northeast
CUST01703,Enterprise,GA,South
CUST01704,Wholesale,IN,Midwest
CUST01705,Wholesale,WI,Midwest
CUST01706,Enterprise,NJ,Northeast
CUST01707,Retail,CO,West
CUST01708,Retail,CO,West
CUST01709,Enterprise,CO,West
CUST01710,Retail,NY,Northeast
CUST01711,Wholesale,MI,Midwest
CUST01712,Retail,MA,Northeast
CUST01713,Retail,IL,Midwest
CUST01714,Wholesale,NJ,Northeast
CUST01715,Enterprise,MI,Midwest
CUST01716,Wholesale,GA,South
CUST01717,Retail,PA,Northeast
CUST01718,Wholesale,GA,South
CUST01719,Retail,NY,Northeast
CUST01720,Retail,FL,South
CUST01721,Retail,OR,West
CUST01722,Retail,NC,South
CUST01723,Retail,MI,Midwest
CUST01724,Enterprise,AZ,West
CUST01725,Wholesale,OH,Midwest
CUST01726,Retail,CA,West
CUST01727,Retail,OH,Midwest
CUST01728,Enterprise,OH,Midwest
CUST01729,Enterprise,CT,Northeast
CUST01730,Wholesale,IL,Midwest
CUST01731,Retail,TX,South
CUST01732,Retail,AZ,West
CUST01733,Retail,CT,Northeast
CUST01734,Retail,NY,Northeast
CUST01735,Retail,NY,Northeast
CUST01736,Enterprise,PA,Northeast
CUST01737,Retail,CO,West
CUST01738,Retail,CT,Northeast
CUST01739,Retail,NC,South
CUST01740,Retail,OH,Midwest
CUST01741,Retail,MA,Northeast
CUST01742,Retail,CA,West
CUST01743,Retail,TN,South
CUST01744,Wholesale,WI,Midwest
CUST01745,Enterprise,CT,Northeast
CUST01746,Retail,MA,Northeast
CUST01747,Retail,NY,Northeast
CUST01748,Wholesale,WA,West
CUST01749,Retail,MI,Midwest
CUST01750,Retail,MI,Midwest
CUST01751,Wholesale,AZ,West
CUST01752,Retail,IL,Midwest
CUST01753,Retail,WA,West
CUST01754,Retail,AZ,West
CUST01755,Retail,IL,Midwest
CUST01756,Retail,NY,Northeast
CUST01757,Wholesale,CT,Northeast
CUST01758,Retail,WA,West
CUST01759,Retail,CT,Northeast
CUST01760,Wholesale,NY,Northeast
CUST01761,Retail,GA,South
CUST01762,Retail,AZ,West
CUST01763,Wholesale,NC,South
CUST01764,Retail,NY,Northeast
CUST01765,Wholesale,IL,Midwest
CUST01766,Wholesale,FL,South
CUST01767,Retail,NC,South
CUST01768,Retail,NY,Northeast
CUST01769,Enterprise,NY,Northeast
CUST01770,Retail,OH,Midwest
CUST01771,Wholesale,FL,South
CUST01772,Retail,OR,West
CUST01773,Retail,TX,South
CUST01774,Retail,FL,South
CUST01775,Enterprise,IL,Midwest
CUST01776,Enterprise,CO,West
CUST01777,Retail,AZ,West
CUST01778,Retail,CO,West
CUST01779,Wholesale,WA,West
CUST01780,Retail,NJ,Northeast
CUST01781,Retail,NJ,Northeast
CUST01782,Wholesale,PA,Northeast
CUST01783,Retail,OR,West
CUST01784,Enterprise,WA,West
CUST01785,Retail,AZ,West
CUST01786,Retail,NJ,Northeast
CUST01787,Retail,CO,West
CUST01788,Wholesale,PA,Northeast
CUST01789,Retail,CA,West
CUST01790,Retail,MA,Northeast
CUST01791,Retail,TX,South
CUST01792,Wholesale,MI,Midwest
CUST01793,Retail,PA,Northeast
CUST01794,Retail,WI,Midwest
CUST01795,Wholesale,NC,South
CUST01796,Retail,IN,Midwest
CUST01797,Retail,NY,Northeast
CUST01798,Wholesale,IN,Midwest
CUST01799,Retail,CO,West
CUST01800,Wholesale,IL,Midwest
CUST01801,Retail,AZ,West
CUST01802,Wholesale,MI,Midwest
CUST01803,Retail,TX,South
CUST01804,Retail,IN,Midwest
CUST01805,Enterprise,CO,West
CUST01806,Wholesale,IL,Midwest
CUST01807,Retail,CO,West
CUST01808,Retail,CA,West
CUST01809,Wholesale,CO,West
CUST01810,Retail,TX,South
CUST01811,Wholesale,CA,West
CUST01812,Wholesale,PA,Northeast
CUST01813,Retail,CA,West
CUST01814,Retail,NY,Northeast
CUST01815,Wholesale,TN,South
CUST01816,Retail,WI,Midwest
CUST01817,Retail,FL,South
CUST01818,Enterprise,NJ,Northeast
CUST01819,Retail,AZ,West
CUST01820,Wholesale,AZ,West
CUST01821,Retail,CA,West
CUST01822,Retail,NJ,Northeast
CUST01823,Retail,MA,Northeast
CUST01824,Retail,FL,South
CUST01825,Retail,TX,South
CUST01826,Retail,NJ,Northeast
CUST01827,Wholesale,WA,West
CUST01828,Retail,CA,West
CUST01829,Retail,TN,South
CUST01830,Retail,OH,Midwest
CUST01831,Retail,PA,Northeast
CUST01832,Retail,WI,Midwest
CUST01833,Retail,MI,Midwest
CUST01834,Retail,PA,Northeast
CUST01835,Retail,CT,Northeast
CUST01836,Retail,PA,Northeast
CUST01837,Wholesale,OR,West
CUST01838,Retail,WI,Midwest
CUST01839,Retail,CT,Northeast
CUST01840,Retail,CT,Northeast
CUST01841,Retail,OR,West
CUST01842,Wholesale,OR,West
CUST01843,Retail,IN,Midwest
CUST01844,Retail,OH,Midwest
CUST01845,Retail,PA,Northeast
CUST01846,Retail,TN,South
CUST01847,Retail,CO,West
CUST01848,Retail,MI,Midwest
CUST01849,Wholesale,AZ,West
CUST01850,Retail,NC,South
CUST01851,Retail,OH,Midwest
CUST01852,Retail,OR,West
CUST01853,Retail,TN,South
CUST01854,Retail,TN,South
CUST01855,Wholesale,OH,Midwest
CUST01856,Wholesale,IN,Midwest
CUST01857,Retail,FL,South
CUST01858,Wholesale,OH,Midwest
CUST01859,Enterprise,TX,South
CUST01860,Wholesale,TN,South
CUST01861,Retail,OR,West
CUST01862,Wholesale,OR,West
CUST01863,Retail,NC,South
CUST01864,Enterprise,CT,Northeast
CUST01865,Retail,NY,Northeast
CUST01866,Retail,WA,West
CUST01867,Wholesale,NY,Northeast
CUST01868,Retail,MI,Midwest
CUST01869,Enterprise,MI,Midwest
CUST01870,Enterprise,GA,South
CUST01871,Wholesale,MA,Northeast
CUST01872,Retail,IN,Midwest
CUST01873,Wholesale,MA,Northeast
CUST01874,Retail,CA,West
CUST01875,Retail,IN,Midwest
CUST01876,Wholesale,WA,West
CUST01877,Retail,TX,South
CUST01878,Retail,CO,West
CUST01879,Enterprise,AZ,West
CUST01880,Retail,NY,Northeast
CUST01881,Retail,GA,South
CUST01882,Enterprise,WA,West
CUST01883,Retail,TN,South
CUST01884,Wholesale,OH,Midwest
CUST01885,Enterprise,NC,South
CUST01886,Enterprise,IL,Midwest
CUST01887,Wholesale,OH,Midwest
CUST01888,Retail,PA,Northeast
CUST01889,Retail,PA,Northeast
CUST01890,Wholesale,TN,South
CUST01891,Wholesale,GA,South
CUST01892,Retail,IN,Midwest
CUST01893,Retail,TX,South
CUST01894,Retail,NC,South
CUST01895,Retail,IL,Midwest
CUST01896,Wholesale,MI,Midwest
CUST01897,Retail,CT,Northeast
CUST01898,Enterprise,NC,South
CUST01899,Wholesale,TX,South
CUST01900,Retail,TN,South
CUST01901,Retail,OH,Midwest
CUST01902,Retail,CT,Northeast
CUST01903,Retail,WI,Midwest
CUST01904,Wholesale,CA,West
CUST01905,Wholesale,GA,South
CUST01906,Wholesale,MI,Midwest
CUST01907,Retail,FL,South
CUST01908,Retail,GA,South
CUST01909,Wholesale,OR,West
CUST01910,Retail,NY,Northeast
CUST01911,Retail,NC,South
CUST01912,Retail,IN,Midwest
CUST01913,Wholesale,IL,Midwest
CUST01914,Retail,NC,South
CUST01915,Wholesale,PA,Northeast
CUST01916,Enterprise,TN,South
CUST01917,Retail,TX,South
CUST01918,Retail,TN,South
CUST01919,Retail,CO,West
CUST01920,Wholesale,MA,Northeast
CUST01921,Retail,MI,Midwest
CUST01922,Retail,NY,Northeast
CUST01923,Retail,IN,Midwest
CUST01924,Wholesale,NY,Northeast
CUST01925,Retail,OH,Midwest
CUST01926,Wholesale,CA,West
CUST01927,Enterprise,IN,Midwest
CUST01928,Retail,CA,West
CUST01929,Wholesale,IL,Midwest
CUST01930,Retail,AZ,West
CUST01931,Wholesale,NY,Northeast
CUST01932,Wholesale,NY,Northeast
CUST01933,Wholesale,MI,Midwest
CUST01934,Retail,CT,Northeast
CUST01935,Retail,MI,Midwest
CUST01936,Retail,CO,West
CUST01937,Retail,CO,West
CUST01938,Retail,AZ,West
CUST01939,Retail,PA,Northeast
CUST01940,Retail,CT,Northeast
CUST01941,Retail,CT,Northeast
CUST01942,Wholesale,CT,Northeast
CUST01943,Retail,NY,Northeast
CUST01944,Retail,TN,South
CUST01945,Retail,MA,Northeast
CUST01946,Retail,TN,South
CUST01947,Enterprise,MA,Northeast
CUST01948,Retail,CO,West
CUST01949,Wholesale,CA,West
CUST01950,Enterprise,WA,West
CUST01951,Wholesale,OH,Midwest
CUST01952,Wholesale,OR,West
CUST01953,Wholesale,GA,South
CUST01954,Enterprise,FL,South
CUST01955,Retail,CT,Northeast
CUST01956,Retail,IL,Midwest
CUST01957,Retail,NY,Northeast
CUST01958,Retail,OR,West
CUST01959,Retail,MA,Northeast
CUST01960,Retail,MI,Midwest
CUST01961,Retail,WI,Midwest
CUST01962,Retail,OH,Midwest
CUST01963,Retail,OH,Midwest
CUST01964,Retail,GA,South
CUST01965,Retail,NJ,Northeast
CUST01966,Retail,CT,Northeast
CUST01967,Retail,OR,West
CUST01968,Wholesale,MA,Northeast
CUST01969,Retail,MA,Northeast
CUST01970,Retail,NJ,Northeast
CUST01971,Wholesale,AZ,West
CUST01972,Retail,GA,South
CUST01973,Retail,IL,Midwest
CUST01974,Wholesale,TN,South
CUST01975,Wholesale,NJ,Northeast
CUST01976,Retail,NC,South
CUST01977,Retail,AZ,West
CUST01978,Enterprise,TN,South
CUST01979,Retail,IN,Midwest
CUST01980,Retail,FL,South
CUST01981,Wholesale,WA,West
CUST01982,Retail,MA,Northeast
CUST01983,Retail,OH,Midwest
CUST01984,Retail,AZ,West
CUST01985,Wholesale,GA,South
CUST01986,Retail,NC,South
CUST01987,Wholesale,CO,West
CUST01988,Retail,FL,South
CUST01989,Retail,OR,West
CUST01990,Retail,NJ,Northeast
CUST01991,Wholesale,MA,Northeast
CUST01992,Retail,IN,Midwest
CUST01993,Retail,MI,Midwest
CUST01994,Wholesale,NY,Northeast
CUST01995,Retail,CT,Northeast
CUST01996,Enterprise,CT,Northeast
CUST01997,Retail,OR,West
CUST01998,Wholesale,IL,Midwest
CUST01999,Retail,TN,South
CUST02000,Enterprise,WA,West
